employee_id	name	dept_cd	job_cd	role_name
6873	user6873	01020150	07	normal
6874	user6874	01020199	08	normal
6875	user6875	01020100	09	normal
6884	user6884	01020199	99	vice
6885	user6885	01020100	01	normal
6886	user6886	01020101	02	normal
6887	user6887	01020110	03	normal
6889	user6889	01020199	05	normal
6890	user6890	01020100	06	normal
6891	user6891	01020101	07	normal
6892	user6892	01020110	08	normal
6893	user6893	01020150	09	normal
6902	user6902	01020110	99	vice
6903	user6903	01020150	01	normal
6904	user6904	01020199	02	normal
6905	user6905	01020100	03	normal
6907	user6907	01020110	05	normal
6908	user6908	01020150	06	normal
6909	user6909	01020199	07	normal
6910	user6910	01020100	08	normal
6911	user6911	01020101	09	normal
6920	user6920	01020100	99	vice
6921	user6921	01020101	01	normal
6922	user6922	01020110	02	normal
6923	user6923	01020150	03	normal
6925	user6925	01020100	05	normal
6926	user6926	01020101	06	normal
6927	user6927	01020110	07	normal
6928	user6928	01020150	08	normal
6929	user6929	01020199	09	normal
6938	user6938	01020150	99	vice
6939	user6939	01020199	01	normal
6940	user6940	01020100	02	normal
6941	user6941	01020101	03	normal
6943	user6943	01020150	05	normal
6944	user6944	01020199	06	normal
6945	user6945	01020100	07	normal
6946	user6946	01020101	08	normal
6947	user6947	01020110	09	normal
6956	user6956	01020101	99	vice
6957	user6957	01020110	01	normal
6958	user6958	01020150	02	normal
6959	user6959	01020199	03	normal
6961	user6961	01020101	05	normal
6962	user6962	01020110	06	normal
6963	user6963	01020150	07	normal
6964	user6964	01020199	08	normal
6965	user6965	01020100	09	normal
6974	user6974	01020199	99	vice
6975	user6975	01020100	01	normal
6976	user6976	01020101	02	normal
6977	user6977	01020110	03	normal
6979	user6979	01020199	05	normal
6980	user6980	01020100	06	normal
6981	user6981	01020101	07	normal
6982	user6982	01020110	08	normal
6983	user6983	01020150	09	normal
6992	user6992	01020110	99	vice
6993	user6993	01020150	01	normal
6994	user6994	01020199	02	normal
6995	user6995	01020100	03	normal
6997	user6997	01020110	05	normal
6998	user6998	01020150	06	normal
6999	user6999	01020199	07	normal
7000	user7000	01020100	08	normal
7001	user7001	01020101	09	normal
7010	user7010	01020100	99	vice
7011	user7011	01020101	01	normal
7012	user7012	01020110	02	normal
7013	user7013	01020150	03	normal
7015	user7015	01020100	05	normal
7016	user7016	01020101	06	normal
7017	user7017	01020110	07	normal
7018	user7018	01020150	08	normal
7019	user7019	01020199	09	normal
7028	user7028	01020150	99	vice
7029	user7029	01020199	01	normal
7030	user7030	01020100	02	normal
7031	user7031	01020101	03	normal
7033	user7033	01020150	05	normal
7034	user7034	01020199	06	normal
7035	user7035	01020100	07	normal
7036	user7036	01020101	08	normal
7037	user7037	01020110	09	normal
7046	user7046	01020101	99	vice
7047	user7047	01020110	01	normal
7048	user7048	01020150	02	normal
7049	user7049	01020199	03	normal
7051	user7051	01020101	05	normal
7052	user7052	01020110	06	normal
7053	user7053	01020150	07	normal
7054	user7054	01020199	08	normal
7055	user7055	01020100	09	normal
7064	user7064	01020199	99	vice
7065	user7065	01020100	01	normal
7066	user7066	01020101	02	normal
7067	user7067	01020110	03	normal
7069	user7069	01020199	05	normal
7070	user7070	01020100	06	normal
7071	user7071	01020101	07	normal
7072	user7072	01020110	08	normal
7073	user7073	01020150	09	normal
7082	user7082	01020110	99	vice
7083	user7083	01020150	01	normal
7084	user7084	01020199	02	normal
7085	user7085	01020100	03	normal
7087	user7087	01020110	05	normal
7088	user7088	01020150	06	normal
7089	user7089	01020199	07	normal
7090	user7090	01020100	08	normal
7091	user7091	01020101	09	normal
7100	user7100	01020100	99	vice
7101	user7101	01020101	01	normal
7102	user7102	01020110	02	normal
7103	user7103	01020150	03	normal
7105	user7105	01020100	05	normal
7106	user7106	01020101	06	normal
7107	user7107	01020110	07	normal
7108	user7108	01020150	08	normal
7109	user7109	01020199	09	normal
7118	user7118	01020150	99	vice
7119	user7119	01020199	01	normal
7120	user7120	01020100	02	normal
7121	user7121	01020101	03	normal
7123	user7123	01020150	05	normal
7124	user7124	01020199	06	normal
7125	user7125	01020100	07	normal
7126	user7126	01020101	08	normal
7127	user7127	01020110	09	normal
7136	user7136	01020101	99	vice
7137	user7137	01020110	01	normal
7138	user7138	01020150	02	normal
7139	user7139	01020199	03	normal
7141	user7141	01020101	05	normal
7142	user7142	01020110	06	normal
7143	user7143	01020150	07	normal
7144	user7144	01020199	08	normal
7145	user7145	01020100	09	normal
7154	user7154	01020199	99	vice
7155	user7155	01020100	01	normal
7156	user7156	01020101	02	normal
7157	user7157	01020110	03	normal
7159	user7159	01020199	05	normal
7160	user7160	01020100	06	normal
7161	user7161	01020101	07	normal
7162	user7162	01020110	08	normal
7163	user7163	01020150	09	normal
7172	user7172	01020110	99	vice
7173	user7173	01020150	01	normal
7174	user7174	01020199	02	normal
7175	user7175	01020100	03	normal
7177	user7177	01020110	05	normal
7178	user7178	01020150	06	normal
7179	user7179	01020199	07	normal
7180	user7180	01020100	08	normal
7181	user7181	01020101	09	normal
7190	user7190	01020100	99	vice
7191	user7191	01020101	01	normal
7192	user7192	01020110	02	normal
7193	user7193	01020150	03	normal
7195	user7195	01020100	05	normal
7196	user7196	01020101	06	normal
7197	user7197	01020110	07	normal
7198	user7198	01020150	08	normal
7199	user7199	01020199	09	normal
7208	user7208	01020150	99	vice
7209	user7209	01020199	01	normal
7210	user7210	01020100	02	normal
7211	user7211	01020101	03	normal
7213	user7213	01020150	05	normal
7214	user7214	01020199	06	normal
7215	user7215	01020100	07	normal
7216	user7216	01020101	08	normal
7217	user7217	01020110	09	normal
7226	user7226	01020101	99	vice
7227	user7227	01020110	01	normal
7228	user7228	01020150	02	normal
7229	user7229	01020199	03	normal
7231	user7231	01020101	05	normal
7232	user7232	01020110	06	normal
7233	user7233	01020150	07	normal
7234	user7234	01020199	08	normal
7235	user7235	01020100	09	normal
7244	user7244	01020199	99	vice
7245	user7245	01020100	01	normal
7246	user7246	01020101	02	normal
7247	user7247	01020110	03	normal
7249	user7249	01020199	05	normal
7250	user7250	01020100	06	normal
7251	user7251	01020101	07	normal
7252	user7252	01020110	08	normal
7253	user7253	01020150	09	normal
7262	user7262	01020110	99	vice
7263	user7263	01020150	01	normal
7264	user7264	01020199	02	normal
7265	user7265	01020100	03	normal
7267	user7267	01020110	05	normal
7268	user7268	01020150	06	normal
7269	user7269	01020199	07	normal
7270	user7270	01020100	08	normal
7271	user7271	01020101	09	normal
7280	user7280	01020100	99	vice
7281	user7281	01020101	01	normal
7282	user7282	01020110	02	normal
7283	user7283	01020150	03	normal
7285	user7285	01020100	05	normal
7286	user7286	01020101	06	normal
7287	user7287	01020110	07	normal
7288	user7288	01020150	08	normal
7289	user7289	01020199	09	normal
7298	user7298	01020150	99	vice
7299	user7299	01020199	01	normal
7300	user7300	01020100	02	normal
7301	user7301	01020101	03	normal
7303	user7303	01020150	05	normal
7304	user7304	01020199	06	normal
7305	user7305	01020100	07	normal
7306	user7306	01020101	08	normal
7307	user7307	01020110	09	normal
7316	user7316	01020101	99	vice
7317	user7317	01020110	01	normal
7318	user7318	01020150	02	normal
7319	user7319	01020199	03	normal
7321	user7321	01020101	05	normal
7322	user7322	01020110	06	normal
7323	user7323	01020150	07	normal
7324	user7324	01020199	08	normal
7325	user7325	01020100	09	normal
7334	user7334	01020199	99	vice
7335	user7335	01020100	01	normal
7336	user7336	01020101	02	normal
7337	user7337	01020110	03	normal
7339	user7339	01020199	05	normal
7340	user7340	01020100	06	normal
7341	user7341	01020101	07	normal
7342	user7342	01020110	08	normal
7343	user7343	01020150	09	normal
7352	user7352	01020110	99	vice
7353	user7353	01020150	01	normal
7354	user7354	01020199	02	normal
7355	user7355	01020100	03	normal
7357	user7357	01020110	05	normal
7358	user7358	01020150	06	normal
7359	user7359	01020199	07	normal
7360	user7360	01020100	08	normal
7361	user7361	01020101	09	normal
7370	user7370	01020100	99	vice
7371	user7371	01020101	01	normal
7372	user7372	01020110	02	normal
7373	user7373	01020150	03	normal
7375	user7375	01020100	05	normal
7376	user7376	01020101	06	normal
7377	user7377	01020110	07	normal
7378	user7378	01020150	08	normal
7379	user7379	01020199	09	normal
7388	user7388	01020150	99	vice
7389	user7389	01020199	01	normal
7390	user7390	01020100	02	normal
7391	user7391	01020101	03	normal
7393	user7393	01020150	05	normal
7394	user7394	01020199	06	normal
7395	user7395	01020100	07	normal
7396	user7396	01020101	08	normal
7397	user7397	01020110	09	normal
7406	user7406	01020101	99	vice
7407	user7407	01020110	01	normal
7408	user7408	01020150	02	normal
7409	user7409	01020199	03	normal
7411	user7411	01020101	05	normal
7412	user7412	01020110	06	normal
7413	user7413	01020150	07	normal
7414	user7414	01020199	08	normal
7415	user7415	01020100	09	normal
7424	user7424	01020199	99	vice
7425	user7425	01020100	01	normal
7426	user7426	01020101	02	normal
7427	user7427	01020110	03	normal
7429	user7429	01020199	05	normal
7430	user7430	01020100	06	normal
7431	user7431	01020101	07	normal
7432	user7432	01020110	08	normal
7433	user7433	01020150	09	normal
7442	user7442	01020110	99	vice
7443	user7443	01020150	01	normal
7444	user7444	01020199	02	normal
7445	user7445	01020100	03	normal
7447	user7447	01020110	05	normal
7448	user7448	01020150	06	normal
7449	user7449	01020199	07	normal
7450	user7450	01020100	08	normal
7451	user7451	01020101	09	normal
7460	user7460	01020100	99	vice
7461	user7461	01020101	01	normal
7462	user7462	01020110	02	normal
7463	user7463	01020150	03	normal
7465	user7465	01020100	05	normal
7466	user7466	01020101	06	normal
7467	user7467	01020110	07	normal
7468	user7468	01020150	08	normal
7469	user7469	01020199	09	normal
7478	user7478	01020150	99	vice
7479	user7479	01020199	01	normal
7480	user7480	01020100	02	normal
7481	user7481	01020101	03	normal
7483	user7483	01020150	05	normal
7484	user7484	01020199	06	normal
7485	user7485	01020100	07	normal
7486	user7486	01020101	08	normal
7487	user7487	01020110	09	normal
7496	user7496	01020101	99	vice
7497	user7497	01020110	01	normal
7498	user7498	01020150	02	normal
7499	user7499	01020199	03	normal
7501	user7501	01020101	05	normal
7502	user7502	01020110	06	normal
7503	user7503	01020150	07	normal
7504	user7504	01020199	08	normal
7505	user7505	01020100	09	normal
7514	user7514	01020199	99	vice
7515	user7515	01020100	01	normal
7516	user7516	01020101	02	normal
7517	user7517	01020110	03	normal
7519	user7519	01020199	05	normal
7520	user7520	01020100	06	normal
7521	user7521	01020101	07	normal
7522	user7522	01020110	08	normal
7523	user7523	01020150	09	normal
7532	user7532	01020110	99	vice
7533	user7533	01020150	01	normal
7534	user7534	01020199	02	normal
7535	user7535	01020100	03	normal
7537	user7537	01020110	05	normal
7538	user7538	01020150	06	normal
7539	user7539	01020199	07	normal
7540	user7540	01020100	08	normal
7541	user7541	01020101	09	normal
7550	user7550	01020100	99	vice
7551	user7551	01020101	01	normal
7552	user7552	01020110	02	normal
7553	user7553	01020150	03	normal
7555	user7555	01020100	05	normal
7556	user7556	01020101	06	normal
7557	user7557	01020110	07	normal
7558	user7558	01020150	08	normal
7559	user7559	01020199	09	normal
7568	user7568	01020150	99	vice
7569	user7569	01020199	01	normal
7570	user7570	01020100	02	normal
7571	user7571	01020101	03	normal
7573	user7573	01020150	05	normal
7574	user7574	01020199	06	normal
7575	user7575	01020100	07	normal
7576	user7576	01020101	08	normal
7577	user7577	01020110	09	normal
7586	user7586	01020101	99	vice
7587	user7587	01020110	01	normal
7588	user7588	01020150	02	normal
7589	user7589	01020199	03	normal
7591	user7591	01020101	05	normal
7592	user7592	01020110	06	normal
7593	user7593	01020150	07	normal
7594	user7594	01020199	08	normal
7595	user7595	01020100	09	normal
7604	user7604	01020199	99	vice
7605	user7605	01020100	01	normal
7606	user7606	01020101	02	normal
7607	user7607	01020110	03	normal
7609	user7609	01020199	05	normal
7610	user7610	01020100	06	normal
7611	user7611	01020101	07	normal
7612	user7612	01020110	08	normal
7613	user7613	01020150	09	normal
7622	user7622	01020110	99	vice
7623	user7623	01020150	01	normal
7624	user7624	01020199	02	normal
7625	user7625	01020100	03	normal
7627	user7627	01020110	05	normal
7628	user7628	01020150	06	normal
7629	user7629	01020199	07	normal
7630	user7630	01020100	08	normal
7631	user7631	01020101	09	normal
7640	user7640	01020100	99	vice
7641	user7641	01020101	01	normal
7642	user7642	01020110	02	normal
7643	user7643	01020150	03	normal
7645	user7645	01020100	05	normal
7646	user7646	01020101	06	normal
7647	user7647	01020110	07	normal
7648	user7648	01020150	08	normal
7649	user7649	01020199	09	normal
7658	user7658	01020150	99	vice
7659	user7659	01020199	01	normal
7660	user7660	01020100	02	normal
7661	user7661	01020101	03	normal
7663	user7663	01020150	05	normal
7664	user7664	01020199	06	normal
7665	user7665	01020100	07	normal
7666	user7666	01020101	08	normal
7667	user7667	01020110	09	normal
7676	user7676	01020101	99	vice
7677	user7677	01020110	01	normal
7678	user7678	01020150	02	normal
7679	user7679	01020199	03	normal
7681	user7681	01020101	05	normal
7682	user7682	01020110	06	normal
7683	user7683	01020150	07	normal
7684	user7684	01020199	08	normal
7685	user7685	01020100	09	normal
7694	user7694	01020199	99	vice
7695	user7695	01020100	01	normal
7696	user7696	01020101	02	normal
7697	user7697	01020110	03	normal
7699	user7699	01020199	05	normal
7700	user7700	01020100	06	normal
7701	user7701	01020101	07	normal
7702	user7702	01020110	08	normal
7703	user7703	01020150	09	normal
7712	user7712	01020110	99	vice
7713	user7713	01020150	01	normal
7714	user7714	01020199	02	normal
7715	user7715	01020100	03	normal
7717	user7717	01020110	05	normal
7718	user7718	01020150	06	normal
7719	user7719	01020199	07	normal
7720	user7720	01020100	08	normal
7721	user7721	01020101	09	normal
7730	user7730	01020100	99	vice
7731	user7731	01020101	01	normal
7732	user7732	01020110	02	normal
7733	user7733	01020150	03	normal
7735	user7735	01020100	05	normal
7736	user7736	01020101	06	normal
7737	user7737	01020110	07	normal
7738	user7738	01020150	08	normal
7739	user7739	01020199	09	normal
7748	user7748	01020150	99	vice
7749	user7749	01020199	01	normal
7750	user7750	01020100	02	normal
7751	user7751	01020101	03	normal
7753	user7753	01020150	05	normal
7754	user7754	01020199	06	normal
7755	user7755	01020100	07	normal
7756	user7756	01020101	08	normal
7757	user7757	01020110	09	normal
7766	user7766	01020101	99	vice
7767	user7767	01020110	01	normal
7768	user7768	01020150	02	normal
7769	user7769	01020199	03	normal
7771	user7771	01020101	05	normal
7772	user7772	01020110	06	normal
7773	user7773	01020150	07	normal
7774	user7774	01020199	08	normal
7775	user7775	01020100	09	normal
7784	user7784	01020199	99	vice
7785	user7785	01020100	01	normal
7786	user7786	01020101	02	normal
7787	user7787	01020110	03	normal
7789	user7789	01020199	05	normal
7790	user7790	01020100	06	normal
7791	user7791	01020101	07	normal
7792	user7792	01020110	08	normal
7793	user7793	01020150	09	normal
7802	user7802	01020110	99	vice
7803	user7803	01020150	01	normal
7804	user7804	01020199	02	normal
7805	user7805	01020100	03	normal
7807	user7807	01020110	05	normal
7808	user7808	01020150	06	normal
7809	user7809	01020199	07	normal
7810	user7810	01020100	08	normal
7811	user7811	01020101	09	normal
7820	user7820	01020100	99	vice
7821	user7821	01020101	01	normal
7822	user7822	01020110	02	normal
7823	user7823	01020150	03	normal
7825	user7825	01020100	05	normal
7826	user7826	01020101	06	normal
7827	user7827	01020110	07	normal
7828	user7828	01020150	08	normal
7829	user7829	01020199	09	normal
7838	user7838	01020150	99	vice
7839	user7839	01020199	01	normal
7840	user7840	01020100	02	normal
7841	user7841	01020101	03	normal
7843	user7843	01020150	05	normal
7844	user7844	01020199	06	normal
7845	user7845	01020100	07	normal
7846	user7846	01020101	08	normal
7847	user7847	01020110	09	normal
7856	user7856	01020101	99	vice
7857	user7857	01020110	01	normal
7858	user7858	01020150	02	normal
7859	user7859	01020199	03	normal
7861	user7861	01020101	05	normal
7862	user7862	01020110	06	normal
7863	user7863	01020150	07	normal
7864	user7864	01020199	08	normal
7865	user7865	01020100	09	normal
7874	user7874	01020199	99	vice
7875	user7875	01020100	01	normal
